dataset,split,model_type,method,lambda,target_nfr,achieved_nfr,accuracy,pfr
eeg-eye-state,0,logreg,bcwi,,0.0,0.0032030749519538757,0.5793180133432172,0.006156552330694811
eeg-eye-state,0,logreg,projected_gd,,0.005,0.004484304932735426,0.5819125277983692,0.014072119613016711
eeg-eye-state,0,logreg,bcwi,,0.005,0.032030749519538756,0.5922905856189771,0.07651715039577836
eeg-eye-state,0,logreg,projected_gd,,0.01,0.010890454836643177,0.5830244625648628,0.025505716798592787
eeg-eye-state,0,logreg,bcwi,,0.01,0.032030749519538756,0.5922905856189771,0.07651715039577836
eeg-eye-state,0,logreg,projected_gd,,0.015,0.024343369634849454,0.5830244625648628,0.04397537379067722
eeg-eye-state,0,logreg,bcwi,,0.015,0.032030749519538756,0.5922905856189771,0.07651715039577836
eeg-eye-state,0,logreg,projected_gd,,0.02,0.03587443946188341,0.5856189770200149,0.06596306068601583
eeg-eye-state,0,logreg,bcwi,,0.02,0.032030749519538756,0.5922905856189771,0.07651715039577836
eeg-eye-state,0,logreg,projected_gd,,0.025,0.03843689942344651,0.5885841363973313,0.07651715039577836
eeg-eye-state,0,logreg,bcwi,,0.025,0.04868673926969891,0.6004447739065975,0.11873350923482849
eeg-eye-state,0,logreg,projected_gd,,0.03,0.04163997437540039,0.5911786508524833,0.0870712401055409
eeg-eye-state,0,logreg,bcwi,,0.03,0.04868673926969891,0.6004447739065975,0.11873350923482849
eeg-eye-state,1,logreg,baseline,,,0.13260025873221215,0.5893254262416605,0.21614583333333334
eeg-eye-state,1,logreg,confidence_drop,0.0,,0.1351875808538163,0.5997034840622684,0.2439236111111111
eeg-eye-state,1,logreg,fixed_anchor,0.0,,0.11966364812419146,0.5885841363973313,0.1970486111111111
eeg-eye-state,1,logreg,selective_distill,0.0,,0.10802069857697283,0.5967383246849518,0.20052083333333334
eeg-eye-state,1,logreg,confidence_drop,0.5,,0.148124191461837,0.6052631578947368,0.2743055555555556
eeg-eye-state,1,logreg,fixed_anchor,0.5,,0.04333764553686934,0.5952557449962935,0.11024305555555555
eeg-eye-state,1,logreg,selective_distill,0.5,,0.09573091849935317,0.5993328391401038,0.19010416666666666
eeg-eye-state,1,logreg,confidence_drop,1.0,,0.14747736093143596,0.6048925129725723,0.2725694444444444
eeg-eye-state,1,logreg,fixed_anchor,1.0,,0.0278137128072445,0.5919199406968124,0.08159722222222222
eeg-eye-state,1,logreg,selective_distill,1.0,,0.08990944372574386,0.6000741289844329,0.1840277777777778
eeg-eye-state,1,logreg,confidence_drop,2.0,,0.17270375161707632,0.5900667160859896,0.2717013888888889
eeg-eye-state,1,logreg,fixed_anchor,2.0,,0.019404915912031046,0.5882134914751668,0.06163194444444445
eeg-eye-state,1,logreg,selective_distill,2.0,,0.07438551099611902,0.6022979985174203,0.1684027777777778
eeg-eye-state,1,logreg,confidence_drop,4.0,,0.16946959896507116,0.594885100074129,0.2786458333333333
eeg-eye-state,1,logreg,fixed_anchor,4.0,,0.014230271668822769,0.5845070422535211,0.04600694444444445
eeg-eye-state,1,logreg,selective_distill,4.0,,0.0536869340232859,0.6019273535952557,0.13975694444444445
eeg-eye-state,1,logreg,confidence_drop,8.0,,0.1759379042690815,0.5922905856189771,0.28125
eeg-eye-state,1,logreg,fixed_anchor,8.0,,0.009055627425614488,0.5796886582653817,0.027777777777777776
eeg-eye-state,1,logreg,selective_distill,8.0,,0.03492884864165589,0.6015567086730912,0.11371527777777778
eeg-eye-state,1,logreg,projected_gd,,0.0,0.000646830530401035,0.572646404744255,0.0
eeg-eye-state,1,logreg,bcwi,,0.0,0.0038809831824062097,0.5744996293550778,0.008680555555555556
eeg-eye-state,1,logreg,projected_gd,,0.005,0.00646830530401035,0.5733876945885842,0.009548611111111112
eeg-eye-state,1,logreg,bcwi,,0.005,0.0258732212160414,0.5789473684210527,0.04861111111111111
eeg-eye-state,1,logreg,projected_gd,,0.01,0.01034928848641656,0.5767234988880652,0.022569444444444444
eeg-eye-state,1,logreg,bcwi,,0.01,0.028460543337645538,0.5800593031875463,0.0546875
eeg-eye-state,1,logreg,projected_gd,,0.015,0.012289780077619664,0.5774647887323944,0.026909722222222224
eeg-eye-state,1,logreg,bcwi,,0.015,0.028460543337645538,0.5800593031875463,0.0546875
eeg-eye-state,1,logreg,projected_gd,,0.02,0.0278137128072445,0.5819125277983692,0.058159722222222224
eeg-eye-state,1,logreg,bcwi,,0.02,0.03492884864165589,0.583765752409192,0.0720486111111111
eeg-eye-state,1,logreg,projected_gd,,0.025,0.03169469598965071,0.5819125277983692,0.06336805555555555
eeg-eye-state,1,logreg,bcwi,,0.025,0.04333764553686934,0.5852483320978502,0.08680555555555555
eeg-eye-state,1,logreg,projected_gd,,0.03,0.03557567917205692,0.5841363973313566,0.07378472222222222
eeg-eye-state,1,logreg,bcwi,,0.03,0.04915912031047866,0.5900667160859896,0.10590277777777778
eeg-eye-state,2,logreg,baseline,,,0.10619469026548672,0.6111934766493698,0.21057347670250895
eeg-eye-state,2,logreg,confidence_drop,0.0,,0.10935524652338811,0.5978502594514455,0.1827956989247312
eeg-eye-state,2,logreg,fixed_anchor,0.0,,0.12831858407079647,0.6060044477390659,0.22939068100358423
eeg-eye-state,2,logreg,selective_distill,0.0,,0.11314791403286978,0.6193476649369903,0.24014336917562723
eeg-eye-state,2,logreg,confidence_drop,0.5,,0.12010113780025285,0.5945144551519644,0.18996415770609318
eeg-eye-state,2,logreg,fixed_anchor,0.5,,0.06131479140328698,0.6126760563380281,0.15053763440860216
eeg-eye-state,2,logreg,selective_distill,0.5,,0.10619469026548672,0.6215715344699778,0.235663082437276
eeg-eye-state,2,logreg,confidence_drop,1.0,,0.1447534766118837,0.5859896219421794,0.20430107526881722
eeg-eye-state,2,logreg,fixed_anchor,1.0,,0.05120101137800253,0.6100815418828762,0.12992831541218638
eeg-eye-state,2,logreg,selective_distill,1.0,,0.0979772439949431,0.6226834692364714,0.22670250896057348
eeg-eye-state,2,logreg,confidence_drop,2.0,,0.1561314791403287,0.5789473684210527,0.20340501792114696
eeg-eye-state,2,logreg,fixed_anchor,2.0,,0.041719342604298354,0.6085989621942179,0.11290322580645161
eeg-eye-state,2,logreg,selective_distill,2.0,,0.0897597977243995,0.6208302446256486,0.21057347670250895
eeg-eye-state,2,logreg,confidence_drop,4.0,,0.168141592920354,0.5696812453669384,0.19802867383512546
eeg-eye-state,2,logreg,fixed_anchor,4.0,,0.028445006321112517,0.603409933283914,0.08154121863799284
eeg-eye-state,2,logreg,selective_distill,4.0,,0.0752212389380531,0.6200889547813195,0.1881720430107527
eeg-eye-state,2,logreg,confidence_drop,8.0,,0.16561314791403287,0.5707931801334322,0.1971326164874552
eeg-eye-state,2,logreg,fixed_anchor,8.0,,0.015170670037926675,0.5915492957746479,0.034050179211469536
eeg-eye-state,2,logreg,selective_distill,8.0,,0.05815423514538559,0.6189770200148258,0.16129032258064516
eeg-eye-state,2,logreg,projected_gd,,0.0,0.0031605562579013905,0.5871015567086731,0.0062724014336917565
eeg-eye-state,2,logreg,bcwi,,0.0,0.0006321112515802782,0.5867309117865085,0.0017921146953405018
eeg-eye-state,2,logreg,projected_gd,,0.005,0.0037926675094816687,0.5874722016308377,0.008064516129032258
eeg-eye-state,2,logreg,bcwi,,0.005,0.015170670037926675,0.5919199406968124,0.03494623655913978
eeg-eye-state,2,logreg,projected_gd,,0.01,0.005689001264222503,0.589696071163825,0.016129032258064516
eeg-eye-state,2,logreg,bcwi,,0.01,0.01643489254108723,0.5922905856189771,0.03763440860215054
eeg-eye-state,2,logreg,projected_gd,,0.015,0.014538558786346398,0.5900667160859896,0.02956989247311828
eeg-eye-state,2,logreg,bcwi,,0.015,0.01643489254108723,0.5922905856189771,0.03763440860215054
eeg-eye-state,2,logreg,projected_gd,,0.02,0.030973451327433628,0.5978502594514455,0.07168458781362007
eeg-eye-state,2,logreg,bcwi,,0.02,0.022123893805309734,0.5941438102297999,0.05017921146953405
eeg-eye-state,2,logreg,projected_gd,,0.025,0.03034134007585335,0.5993328391401038,0.07437275985663082
eeg-eye-state,2,logreg,bcwi,,0.025,0.022123893805309734,0.5941438102297999,0.05017921146953405
eeg-eye-state,2,logreg,projected_gd,,0.03,0.03666245259165613,0.597479614529281,0.07885304659498207
eeg-eye-state,2,logreg,bcwi,,0.03,0.022123893805309734,0.5941438102297999,0.05017921146953405
eeg-eye-state,3,logreg,baseline,,,0.12738461538461537,0.6026686434395849,0.19384902143522834
eeg-eye-state,3,logreg,confidence_drop,0.0,,0.12,0.6082283172720534,0.1966449207828518
eeg-eye-state,3,logreg,fixed_anchor,0.0,,0.10523076923076922,0.6226834692364714,0.21062441752096925
eeg-eye-state,3,logreg,selective_distill,0.0,,0.13353846153846155,0.6052631578947368,0.2096924510717614
eeg-eye-state,3,logreg,confidence_drop,0.5,,0.11569230769230769,0.6141586360266864,0.20503261882572227
eeg-eye-state,3,logreg,fixed_anchor,0.5,,0.072,0.6271312083024463,0.17148182665424044
eeg-eye-state,3,logreg,selective_distill,0.5,,0.12184615384615384,0.6108228317272053,0.2059645852749301
eeg-eye-state,3,logreg,confidence_drop,1.0,,0.12430769230769231,0.6060044477390659,0.19757688723205966
eeg-eye-state,3,logreg,fixed_anchor,1.0,,0.059076923076923075,0.6286137879911046,0.15563839701770738
eeg-eye-state,3,logreg,selective_distill,1.0,,0.11507692307692308,0.611934766493699,0.19850885368126747
eeg-eye-state,3,logreg,confidence_drop,2.0,,0.184,0.5800593031875463,0.22273998136067102
eeg-eye-state,3,logreg,fixed_anchor,2.0,,0.04246153846153846,0.625648628613788,0.12301957129543337
eeg-eye-state,3,logreg,selective_distill,2.0,,0.09907692307692308,0.6182357301704967,0.19012115563839702
eeg-eye-state,3,logreg,confidence_drop,4.0,,0.192,0.5782060785767235,0.23019571295433364
eeg-eye-state,3,logreg,fixed_anchor,4.0,,0.030153846153846153,0.6200889547813195,0.09040074557315937
eeg-eye-state,3,logreg,selective_distill,4.0,,0.07753846153846154,0.6237954040029652,0.17148182665424044
eeg-eye-state,3,logreg,confidence_drop,8.0,,0.19507692307692306,0.5770941438102298,0.2320596458527493
eeg-eye-state,3,logreg,fixed_anchor,8.0,,0.01723076923076923,0.6186063750926613,0.06710158434296365
eeg-eye-state,3,logreg,selective_distill,8.0,,0.05969230769230769,0.6271312083024463,0.15284249767008387
eeg-eye-state,3,logreg,projected_gd,,0.0,0.0018461538461538461,0.603409933283914,0.005591798695246971
eeg-eye-state,3,logreg,bcwi,,0.0,0.0012307692307692308,0.603409933283914,0.004659832246039142
eeg-eye-state,3,logreg,projected_gd,,0.005,0.0024615384615384616,0.603409933283914,0.0065237651444548
eeg-eye-state,3,logreg,bcwi,,0.005,0.0012307692307692308,0.603409933283914,0.004659832246039142
eeg-eye-state,3,logreg,projected_gd,,0.01,0.008,0.603409933283914,0.014911463187325256
eeg-eye-state,3,logreg,bcwi,,0.01,0.0012307692307692308,0.603409933283914,0.004659832246039142
eeg-eye-state,3,logreg,projected_gd,,0.015,0.014769230769230769,0.603409933283914,0.02516309412861137
eeg-eye-state,3,logreg,bcwi,,0.015,0.009230769230769232,0.6063750926612306,0.024231127679403542
eeg-eye-state,3,logreg,projected_gd,,0.02,0.014153846153846154,0.6045218680504078,0.02702702702702703
eeg-eye-state,3,logreg,bcwi,,0.02,0.009230769230769232,0.6063750926612306,0.024231127679403542
eeg-eye-state,3,logreg,projected_gd,,0.025,0.021538461538461538,0.6048925129725723,0.0391425908667288
eeg-eye-state,3,logreg,bcwi,,0.025,0.009230769230769232,0.6063750926612306,0.024231127679403542
eeg-eye-state,3,logreg,projected_gd,,0.03,0.023384615384615386,0.6052631578947368,0.04287045666356011
eeg-eye-state,3,logreg,bcwi,,0.03,0.024615384615384615,0.6074870274277242,0.05032618825722274
eeg-eye-state,4,logreg,baseline,,,0.14788273615635178,0.5911786508524833,0.2467755803955288
eeg-eye-state,4,logreg,confidence_drop,0.0,,0.10097719869706841,0.6108228317272053,0.23043852106620807
eeg-eye-state,4,logreg,fixed_anchor,0.0,,0.1511400651465798,0.5859896219421794,0.23903697334479793
eeg-eye-state,4,logreg,selective_distill,0.0,,0.13094462540716612,0.5856189770200149,0.2115219260533104
eeg-eye-state,4,logreg,confidence_drop,0.5,,0.10814332247557003,0.6082283172720534,0.23387790197764402
eeg-eye-state,4,logreg,fixed_anchor,0.5,,0.10358306188925082,0.5937731653076352,0.1943250214961307
eeg-eye-state,4,logreg,selective_distill,0.5,,0.13029315960912052,0.5848776871756857,0.20894239036973344
eeg-eye-state,4,logreg,confidence_drop,1.0,,0.12052117263843648,0.6156412157153447,0.26741186586414445
eeg-eye-state,4,logreg,fixed_anchor,1.0,,0.09446254071661238,0.588954781319496,0.1711092003439381
eeg-eye-state,4,logreg,selective_distill,1.0,,0.1244299674267101,0.5882134914751668,0.20894239036973344
eeg-eye-state,4,logreg,confidence_drop,2.0,,0.12247557003257328,0.6152705707931801,0.2691315563198624
eeg-eye-state,4,logreg,fixed_anchor,2.0,,0.07947882736156352,0.586360266864344,0.14531384350816853
eeg-eye-state,4,logreg,selective_distill,2.0,,0.11335504885993486,0.589696071163825,0.19776440240756663
eeg-eye-state,4,logreg,confidence_drop,4.0,,0.1244299674267101,0.6126760563380281,0.2656921754084265
eeg-eye-state,4,logreg,fixed_anchor,4.0,,0.06058631921824104,0.5848776871756857,0.11693895098882201
eeg-eye-state,4,logreg,selective_distill,4.0,,0.09446254071661238,0.5915492957746479,0.177128116938951
eeg-eye-state,4,logreg,confidence_drop,8.0,,0.1257328990228013,0.609340252038547,0.2596732588134136
eeg-eye-state,4,logreg,fixed_anchor,8.0,,0.04169381107491857,0.5808005930318755,0.0825451418744626
eeg-eye-state,4,logreg,selective_distill,8.0,,0.06905537459283388,0.5867309117865085,0.13241616509028376
eeg-eye-state,4,logreg,projected_gd,,0.0,0.0,0.5689399555226093,0.0
eeg-eye-state,4,logreg,bcwi,,0.0,0.0,0.5689399555226093,0.0
eeg-eye-state,4,logreg,projected_gd,,0.005,0.0,0.5689399555226093,0.0
eeg-eye-state,4,logreg,bcwi,,0.005,0.0,0.5689399555226093,0.0
eeg-eye-state,4,logreg,projected_gd,,0.01,0.0026058631921824105,0.5707931801334322,0.007738607050730868
eeg-eye-state,4,logreg,bcwi,,0.01,0.006514657980456026,0.5700518902891031,0.01117798796216681
eeg-eye-state,4,logreg,projected_gd,,0.015,0.006514657980456026,0.5704225352112676,0.012037833190025795
eeg-eye-state,4,logreg,bcwi,,0.015,0.006514657980456026,0.5700518902891031,0.01117798796216681
eeg-eye-state,4,logreg,projected_gd,,0.02,0.011074918566775244,0.5711638250555967,0.019776440240756664
eeg-eye-state,4,logreg,bcwi,,0.02,0.006514657980456026,0.5700518902891031,0.01117798796216681
eeg-eye-state,4,logreg,projected_gd,,0.025,0.016938110749185668,0.5681986656782803,0.02063628546861565
eeg-eye-state,4,logreg,bcwi,,0.025,0.006514657980456026,0.5700518902891031,0.01117798796216681
eeg-eye-state,4,logreg,projected_gd,,0.03,0.023452768729641693,0.5689399555226093,0.030954428202923472
eeg-eye-state,4,logreg,bcwi,,0.03,0.006514657980456026,0.5700518902891031,0.01117798796216681
electricity,0,mlp,baseline,,,0.03557191045691506,0.8109830840892376,0.19926650366748166
electricity,0,mlp,confidence_drop,0.0,,0.038485127261576206,0.8101250306447658,0.20660146699266504
electricity,0,mlp,fixed_anchor,0.0,,0.03787181846059491,0.8123314537876931,0.21515892420537897
electricity,0,mlp,selective_distill,0.0,,0.03618521925789635,0.8160088256925717,0.22677261613691932
electricity,0,mlp,confidence_drop,0.5,,0.034958601655933765,0.8093895562637902,0.18887530562347188
electricity,0,mlp,fixed_anchor,0.5,,0.022845752836553206,0.8123314537876931,0.1552567237163814
electricity,0,mlp,selective_distill,0.5,,0.03173873045078197,0.8160088256925717,0.20904645476772615
electricity,0,mlp,confidence_drop,1.0,,0.03679852805887764,0.8086540818828144,0.19254278728606358
electricity,0,mlp,fixed_anchor,1.0,,0.01962588163140141,0.8108605050257416,0.13508557457212714
electricity,0,mlp,selective_distill,1.0,,0.029132168046611468,0.8146604559941162,0.19193154034229828
electricity,0,mlp,confidence_drop,2.0,,0.03511192885617909,0.8079186075018386,0.1821515892420538
electricity,0,mlp,fixed_anchor,2.0,,0.01839926402943882,0.809634714390782,0.12408312958435208
electricity,0,mlp,selective_distill,2.0,,0.02437902483900644,0.8131895072321648,0.1656479217603912
electricity,0,mlp,confidence_drop,4.0,,0.034958601655933765,0.8054670262319196,0.16931540342298287
electricity,0,mlp,fixed_anchor,4.0,,0.0182459368291935,0.8057121843589115,0.1039119804400978
electricity,0,mlp,selective_distill,4.0,,0.022385771235817233,0.8104927678352537,0.14425427872860636
electricity,0,mlp,confidence_drop,8.0,,0.03679852805887764,0.8031380240254965,0.16503667481662593
electricity,0,mlp,fixed_anchor,8.0,,0.01701931922723091,0.8063250796763912,0.10207823960880195
electricity,0,mlp,selective_distill,8.0,,0.017632628028212204,0.8092669772002942,0.11919315403422982
electricity,0,mlp,projected_gd,,0.0,0.0,0.7995832311841138,0.0006112469437652812
electricity,0,mlp,bcwi,,0.0,0.0,0.7994606521206178,0.0
electricity,0,mlp,projected_gd,,0.005,0.003986507206378411,0.8001961265015936,0.019559902200488997
electricity,0,mlp,bcwi,,0.005,0.005059797608095676,0.798847756803138,0.017114914425427872
electricity,0,mlp,projected_gd,,0.01,0.007973014412756822,0.8027702868350086,0.04828850855745721
electricity,0,mlp,bcwi,,0.01,0.008739650413983441,0.7979897033586664,0.02750611246943765
electricity,0,mlp,projected_gd,,0.015,0.011039558417663294,0.8054670262319196,0.07396088019559902
electricity,0,mlp,bcwi,,0.015,0.008739650413983441,0.7979897033586664,0.02750611246943765
electricity,0,mlp,projected_gd,,0.02,0.015026065624041705,0.8055896052954156,0.09046454767726161
electricity,0,mlp,bcwi,,0.02,0.008739650413983441,0.7979897033586664,0.02750611246943765
electricity,0,mlp,projected_gd,,0.025,0.02223244403557191,0.8039960774699682,0.11124694376528117
electricity,0,mlp,bcwi,,0.025,0.008739650413983441,0.7979897033586664,0.02750611246943765
electricity,0,mlp,projected_gd,,0.03,0.02882551364612082,0.8053444471684237,0.14425427872860636
electricity,0,mlp,bcwi,,0.03,0.008739650413983441,0.7979897033586664,0.02750611246943765
electricity,1,mlp,baseline,,,0.041866213502240075,0.8112282422162295,0.24688427299703264
electricity,1,mlp,confidence_drop,0.0,,0.042020701374942064,0.812454032851189,0.2534124629080119
electricity,1,mlp,fixed_anchor,0.0,,0.04634636181059787,0.8138024025496445,0.2765578635014837
electricity,1,mlp,selective_distill,0.0,,0.04727328904680982,0.8093895562637902,0.2587537091988131
electricity,1,mlp,confidence_drop,0.5,,0.035686698594160356,0.8113508212797255,0.22373887240356083
electricity,1,mlp,fixed_anchor,0.5,,0.025644986868530822,0.8131895072321648,0.1940652818991098
electricity,1,mlp,selective_distill,0.5,,0.042020701374942064,0.8106153468987497,0.24451038575667655
electricity,1,mlp,confidence_drop,1.0,,0.03862196817549823,0.8031380240254965,0.19525222551928784
electricity,1,mlp,fixed_anchor,1.0,,0.022091765796384985,0.8111056631527335,0.17032640949554897
electricity,1,mlp,selective_distill,1.0,,0.039703383284412176,0.8098798725177739,0.23204747774480713
electricity,1,mlp,confidence_drop,2.0,,0.039394407539008185,0.8003187055650894,0.18456973293768547
electricity,1,mlp,fixed_anchor,2.0,,0.019928935578557083,0.8108605050257416,0.16083086053412463
electricity,1,mlp,selective_distill,2.0,,0.03584118646686235,0.8107379259622457,0.22136498516320474
electricity,1,mlp,confidence_drop,4.0,,0.036768113703074305,0.7984800196126501,0.1655786350148368
electricity,1,mlp,fixed_anchor,4.0,,0.022091765796384985,0.8066928168668791,0.14896142433234422
electricity,1,mlp,selective_distill,4.0,,0.02780781708635872,0.8115959794067173,0.1946587537091988
electricity,1,mlp,confidence_drop,8.0,,0.037231577321180286,0.7972542289776906,0.16142433234421366
electricity,1,mlp,fixed_anchor,8.0,,0.020083423451259075,0.8062025006128953,0.13887240356083086
electricity,1,mlp,selective_distill,8.0,,0.021782790050980997,0.8088992400098063,0.15845697329376854
electricity,1,mlp,projected_gd,,0.0,0.0010814151089139502,0.793454278009316,0.004154302670623145
electricity,1,mlp,bcwi,,0.0,0.0,0.793454278009316,0.0
