dataset,split,method,model_type,lambda,target_nfr,achieved_nfr,accuracy,pfr
ozone-level-8hr,8,selective_distill,logreg,4.0,,0.014184397163120567,0.8205689277899344,0.5542857142857143
ozone-level-8hr,8,confidence_drop,logreg,8.0,,0.03900709219858156,0.8862144420131292,0.7657142857142857
ozone-level-8hr,8,fixed_anchor,logreg,8.0,,0.03546099290780142,0.6739606126914661,0.2057142857142857
ozone-level-8hr,8,selective_distill,logreg,8.0,,0.010638297872340425,0.824945295404814,0.56
ozone-level-8hr,8,projected_gd,logreg,,0.0,0.0035460992907801418,0.6192560175054704,0.011428571428571429
ozone-level-8hr,8,bcwi,logreg,,0.0,0.01773049645390071,0.8336980306345733,0.5942857142857143
ozone-level-8hr,8,projected_gd,logreg,,0.005,0.0035460992907801418,0.6192560175054704,0.011428571428571429
ozone-level-8hr,8,bcwi,logreg,,0.005,0.01773049645390071,0.8336980306345733,0.5942857142857143
ozone-level-8hr,8,projected_gd,logreg,,0.01,0.0035460992907801418,0.6192560175054704,0.011428571428571429
ozone-level-8hr,8,bcwi,logreg,,0.01,0.024822695035460994,0.8533916849015317,0.6571428571428571
ozone-level-8hr,8,projected_gd,logreg,,0.015,0.0035460992907801418,0.6258205689277899,0.02857142857142857
ozone-level-8hr,8,bcwi,logreg,,0.015,0.024822695035460994,0.8533916849015317,0.6571428571428571
ozone-level-8hr,8,projected_gd,logreg,,0.02,0.0035460992907801418,0.6258205689277899,0.02857142857142857
ozone-level-8hr,8,bcwi,logreg,,0.02,0.024822695035460994,0.8533916849015317,0.6571428571428571
ozone-level-8hr,8,projected_gd,logreg,,0.025,0.0070921985815602835,0.6345733041575492,0.05714285714285714
ozone-level-8hr,8,bcwi,logreg,,0.025,0.031914893617021274,0.8687089715536105,0.7085714285714285
ozone-level-8hr,8,projected_gd,logreg,,0.03,0.0070921985815602835,0.6345733041575492,0.05714285714285714
ozone-level-8hr,8,bcwi,logreg,,0.03,0.031914893617021274,0.8687089715536105,0.7085714285714285
ozone-level-8hr,9,baseline,logreg,,,0.0353356890459364,0.8424507658643327,0.6436781609195402
ozone-level-8hr,9,confidence_drop,logreg,0.0,,0.06007067137809187,0.7483588621444202,0.4367816091954023
ozone-level-8hr,9,fixed_anchor,logreg,0.0,,0.045936395759717315,0.7986870897155361,0.5459770114942529
ozone-level-8hr,9,selective_distill,logreg,0.0,,0.028268551236749116,0.8512035010940919,0.6551724137931034
ozone-level-8hr,9,confidence_drop,logreg,0.5,,0.06713780918727916,0.7592997811816192,0.47701149425287354
ozone-level-8hr,9,fixed_anchor,logreg,0.5,,0.03180212014134275,0.7352297592997812,0.3563218390804598
ozone-level-8hr,9,selective_distill,logreg,0.5,,0.024734982332155476,0.849015317286652,0.6436781609195402
ozone-level-8hr,9,confidence_drop,logreg,1.0,,0.08833922261484099,0.7571115973741794,0.5057471264367817
ozone-level-8hr,9,fixed_anchor,logreg,1.0,,0.03180212014134275,0.7242888402625821,0.3275862068965517
ozone-level-8hr,9,selective_distill,logreg,1.0,,0.024734982332155476,0.8446389496717724,0.632183908045977
ozone-level-8hr,9,confidence_drop,logreg,2.0,,0.10600706713780919,0.7396061269146609,0.4885057471264368
ozone-level-8hr,9,fixed_anchor,logreg,2.0,,0.04946996466431095,0.6958424507658644,0.28160919540229884
ozone-level-8hr,9,selective_distill,logreg,2.0,,0.02120141342756184,0.8402625820568927,0.6149425287356322
ozone-level-8hr,9,confidence_drop,logreg,4.0,,0.0636042402826855,0.8140043763676149,0.6149425287356322
ozone-level-8hr,9,fixed_anchor,logreg,4.0,,0.06007067137809187,0.687089715536105,0.27586206896551724
ozone-level-8hr,9,selective_distill,logreg,4.0,,0.02120141342756184,0.8446389496717724,0.6264367816091954
ozone-level-8hr,9,confidence_drop,logreg,8.0,,0.12367491166077739,0.7330415754923414,0.5
ozone-level-8hr,9,fixed_anchor,logreg,8.0,,0.0706713780918728,0.6652078774617067,0.23563218390804597
ozone-level-8hr,9,selective_distill,logreg,8.0,,0.024734982332155476,0.8293216630196937,0.5919540229885057
ozone-level-8hr,9,projected_gd,logreg,,0.0,0.007067137809187279,0.6192560175054704,0.011494252873563218
ozone-level-8hr,9,bcwi,logreg,,0.0,0.0035335689045936395,0.6258205689277899,0.022988505747126436
ozone-level-8hr,9,projected_gd,logreg,,0.005,0.007067137809187279,0.6192560175054704,0.011494252873563218
ozone-level-8hr,9,bcwi,logreg,,0.005,0.0035335689045936395,0.6258205689277899,0.022988505747126436
ozone-level-8hr,9,projected_gd,logreg,,0.01,0.007067137809187279,0.6192560175054704,0.011494252873563218
ozone-level-8hr,9,bcwi,logreg,,0.01,0.0035335689045936395,0.6258205689277899,0.022988505747126436
ozone-level-8hr,9,projected_gd,logreg,,0.015,0.007067137809187279,0.6192560175054704,0.011494252873563218
ozone-level-8hr,9,bcwi,logreg,,0.015,0.0035335689045936395,0.6258205689277899,0.022988505747126436
ozone-level-8hr,9,projected_gd,logreg,,0.02,0.0176678445229682,0.6236323851203501,0.040229885057471264
ozone-level-8hr,9,bcwi,logreg,,0.02,0.01060070671378092,0.6301969365426696,0.04597701149425287
ozone-level-8hr,9,projected_gd,logreg,,0.025,0.0176678445229682,0.6236323851203501,0.040229885057471264
ozone-level-8hr,9,bcwi,logreg,,0.025,0.01060070671378092,0.6301969365426696,0.04597701149425287
ozone-level-8hr,9,projected_gd,logreg,,0.03,0.02120141342756184,0.6280087527352297,0.05747126436781609
ozone-level-8hr,9,bcwi,logreg,,0.03,0.04240282685512368,0.6783369803063457,0.22413793103448276
pc1,0,baseline,logreg,,,0.03125,0.835820895522388,0.6027397260273972
pc1,0,confidence_drop,logreg,0.0,,0.0703125,0.8606965174129353,0.7397260273972602
pc1,0,fixed_anchor,logreg,0.0,,0.21875,0.6019900497512438,0.2876712328767123
pc1,0,selective_distill,logreg,0.0,,0.078125,0.8407960199004975,0.6986301369863014
pc1,0,confidence_drop,logreg,0.5,,0.0703125,0.8706467661691543,0.7671232876712328
pc1,0,fixed_anchor,logreg,0.5,,0.1640625,0.6567164179104478,0.3424657534246575
pc1,0,selective_distill,logreg,0.5,,0.0625,0.8507462686567164,0.6986301369863014
pc1,0,confidence_drop,logreg,1.0,,0.0703125,0.8706467661691543,0.7671232876712328
pc1,0,fixed_anchor,logreg,1.0,,0.1640625,0.6567164179104478,0.3424657534246575
pc1,0,selective_distill,logreg,1.0,,0.0625,0.8507462686567164,0.6986301369863014
pc1,0,confidence_drop,logreg,2.0,,0.0703125,0.8706467661691543,0.7671232876712328
pc1,0,fixed_anchor,logreg,2.0,,0.1640625,0.6567164179104478,0.3424657534246575
pc1,0,selective_distill,logreg,2.0,,0.0546875,0.8606965174129353,0.7123287671232876
pc1,0,confidence_drop,logreg,4.0,,0.078125,0.8606965174129353,0.7534246575342466
pc1,0,fixed_anchor,logreg,4.0,,0.15625,0.6417910447761194,0.2876712328767123
pc1,0,selective_distill,logreg,4.0,,0.0546875,0.8606965174129353,0.7123287671232876
pc1,0,confidence_drop,logreg,8.0,,0.078125,0.8606965174129353,0.7534246575342466
pc1,0,fixed_anchor,logreg,8.0,,0.1484375,0.6467661691542289,0.2876712328767123
pc1,0,selective_distill,logreg,8.0,,0.0546875,0.8656716417910447,0.726027397260274
pc1,0,projected_gd,logreg,,0.0,0.0,0.6368159203980099,0.0
pc1,0,bcwi,logreg,,0.0,0.0,0.6368159203980099,0.0
pc1,0,projected_gd,logreg,,0.005,0.0,0.6368159203980099,0.0
pc1,0,bcwi,logreg,,0.005,0.0,0.6368159203980099,0.0
pc1,0,projected_gd,logreg,,0.01,0.0,0.6368159203980099,0.0
pc1,0,bcwi,logreg,,0.01,0.0,0.6368159203980099,0.0
pc1,0,projected_gd,logreg,,0.015,0.0,0.6368159203980099,0.0
pc1,0,bcwi,logreg,,0.015,0.0,0.6368159203980099,0.0
pc1,0,projected_gd,logreg,,0.02,0.0,0.6368159203980099,0.0
pc1,0,bcwi,logreg,,0.02,0.0,0.6368159203980099,0.0
pc1,0,projected_gd,logreg,,0.025,0.0,0.6417910447761194,0.0136986301369863
pc1,0,bcwi,logreg,,0.025,0.0234375,0.6766169154228856,0.1506849315068493
pc1,0,projected_gd,logreg,,0.03,0.0,0.6417910447761194,0.0136986301369863
pc1,0,bcwi,logreg,,0.03,0.0234375,0.6766169154228856,0.1506849315068493
pc1,1,baseline,logreg,,,0.01948051948051948,0.8756218905472637,0.5319148936170213
pc1,1,confidence_drop,logreg,0.0,,0.2792207792207792,0.6218905472636815,0.2978723404255319
pc1,1,fixed_anchor,logreg,0.0,,0.01948051948051948,0.8756218905472637,0.5319148936170213
pc1,1,selective_distill,logreg,0.0,,0.01948051948051948,0.8557213930348259,0.44680851063829785
pc1,1,confidence_drop,logreg,0.5,,0.3181818181818182,0.5970149253731343,0.3191489361702128
pc1,1,fixed_anchor,logreg,0.5,,0.01948051948051948,0.8656716417910447,0.48936170212765956
pc1,1,selective_distill,logreg,0.5,,0.01948051948051948,0.8557213930348259,0.44680851063829785
pc1,1,confidence_drop,logreg,1.0,,0.33116883116883117,0.5771144278606966,0.2765957446808511
pc1,1,fixed_anchor,logreg,1.0,,0.012987012987012988,0.8656716417910447,0.46808510638297873
pc1,1,selective_distill,logreg,1.0,,0.01948051948051948,0.8557213930348259,0.44680851063829785
pc1,1,confidence_drop,logreg,2.0,,0.36363636363636365,0.5422885572139303,0.23404255319148937
pc1,1,fixed_anchor,logreg,2.0,,0.006493506493506494,0.8706467661691543,0.46808510638297873
pc1,1,selective_distill,logreg,2.0,,0.032467532467532464,0.8507462686567164,0.46808510638297873
pc1,1,confidence_drop,logreg,4.0,,0.37012987012987014,0.5422885572139303,0.2553191489361702
pc1,1,fixed_anchor,logreg,4.0,,0.0,0.8656716417910447,0.425531914893617
pc1,1,selective_distill,logreg,4.0,,0.032467532467532464,0.8507462686567164,0.46808510638297873
pc1,1,confidence_drop,logreg,8.0,,0.38961038961038963,0.5223880597014925,0.23404255319148937
pc1,1,fixed_anchor,logreg,8.0,,0.0,0.8606965174129353,0.40425531914893614
pc1,1,selective_distill,logreg,8.0,,0.032467532467532464,0.8557213930348259,0.48936170212765956
pc1,1,projected_gd,logreg,,0.0,0.012987012987012988,0.8606965174129353,0.44680851063829785
pc1,1,bcwi,logreg,,0.0,0.0,0.845771144278607,0.3404255319148936
pc1,1,projected_gd,logreg,,0.005,0.012987012987012988,0.8606965174129353,0.44680851063829785
pc1,1,bcwi,logreg,,0.005,0.0,0.845771144278607,0.3404255319148936
pc1,1,projected_gd,logreg,,0.01,0.012987012987012988,0.8606965174129353,0.44680851063829785
pc1,1,bcwi,logreg,,0.01,0.0,0.845771144278607,0.3404255319148936
pc1,1,projected_gd,logreg,,0.015,0.012987012987012988,0.8606965174129353,0.44680851063829785
pc1,1,bcwi,logreg,,0.015,0.0,0.845771144278607,0.3404255319148936
pc1,1,projected_gd,logreg,,0.02,0.012987012987012988,0.8606965174129353,0.44680851063829785
pc1,1,bcwi,logreg,,0.02,0.0,0.845771144278607,0.3404255319148936
pc1,1,projected_gd,logreg,,0.025,0.01948051948051948,0.8805970149253731,0.5531914893617021
pc1,1,bcwi,logreg,,0.025,0.006493506493506494,0.8606965174129353,0.425531914893617
pc1,1,projected_gd,logreg,,0.03,0.01948051948051948,0.8805970149253731,0.5531914893617021
pc1,1,bcwi,logreg,,0.03,0.006493506493506494,0.8606965174129353,0.425531914893617
pc1,2,baseline,logreg,,,0.2883435582822086,0.6318407960199005,0.2894736842105263
pc1,2,confidence_drop,logreg,0.0,,0.03680981595092025,0.8606965174129353,0.42105263157894735
pc1,2,fixed_anchor,logreg,0.0,,0.05521472392638037,0.8606965174129353,0.5
pc1,2,selective_distill,logreg,0.0,,0.0736196319018405,0.8208955223880597,0.3684210526315789
pc1,2,confidence_drop,logreg,0.5,,0.03067484662576687,0.8706467661691543,0.4473684210526316
pc1,2,fixed_anchor,logreg,0.5,,0.04294478527607362,0.835820895522388,0.3157894736842105
pc1,2,selective_distill,logreg,0.5,,0.06748466257668712,0.8059701492537313,0.2631578947368421
pc1,2,confidence_drop,logreg,1.0,,0.03680981595092025,0.8706467661691543,0.47368421052631576
pc1,2,fixed_anchor,logreg,1.0,,0.03680981595092025,0.835820895522388,0.2894736842105263
pc1,2,selective_distill,logreg,1.0,,0.06134969325153374,0.8109452736318408,0.2631578947368421
pc1,2,confidence_drop,logreg,2.0,,0.03680981595092025,0.8706467661691543,0.47368421052631576
pc1,2,fixed_anchor,logreg,2.0,,0.03067484662576687,0.835820895522388,0.2631578947368421
pc1,2,selective_distill,logreg,2.0,,0.05521472392638037,0.8109452736318408,0.23684210526315788
pc1,2,confidence_drop,logreg,4.0,,0.03680981595092025,0.8706467661691543,0.47368421052631576
pc1,2,fixed_anchor,logreg,4.0,,0.03067484662576687,0.835820895522388,0.2631578947368421
pc1,2,selective_distill,logreg,4.0,,0.06134969325153374,0.7960199004975125,0.18421052631578946
pc1,2,confidence_drop,logreg,8.0,,0.03680981595092025,0.8656716417910447,0.4473684210526316
pc1,2,fixed_anchor,logreg,8.0,,0.03680981595092025,0.8258706467661692,0.23684210526315788
pc1,2,selective_distill,logreg,8.0,,0.05521472392638037,0.7960199004975125,0.15789473684210525
pc1,2,projected_gd,logreg,,0.0,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.0,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,2,projected_gd,logreg,,0.005,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.005,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,2,projected_gd,logreg,,0.01,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.01,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,2,projected_gd,logreg,,0.015,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.015,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,2,projected_gd,logreg,,0.02,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.02,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,2,projected_gd,logreg,,0.025,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.025,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,2,projected_gd,logreg,,0.03,0.006134969325153374,0.900497512437811,0.5
pc1,2,bcwi,logreg,,0.03,0.03067484662576687,0.900497512437811,0.6052631578947368
pc1,3,baseline,logreg,,,0.15306122448979592,0.835820895522388,0.8252427184466019
pc1,3,confidence_drop,logreg,0.0,,0.15306122448979592,0.8308457711442786,0.8155339805825242
pc1,3,fixed_anchor,logreg,0.0,,0.16326530612244897,0.7661691542288557,0.6990291262135923
pc1,3,selective_distill,logreg,0.0,,0.1326530612244898,0.8656716417910447,0.8640776699029126
pc1,3,confidence_drop,logreg,0.5,,0.16326530612244897,0.8258706467661692,0.8155339805825242
pc1,3,fixed_anchor,logreg,0.5,,0.07142857142857142,0.7313432835820896,0.5436893203883495
pc1,3,selective_distill,logreg,0.5,,0.1326530612244898,0.8855721393034826,0.9029126213592233
pc1,3,confidence_drop,logreg,1.0,,0.16326530612244897,0.8258706467661692,0.8155339805825242
pc1,3,fixed_anchor,logreg,1.0,,0.05102040816326531,0.7064676616915423,0.47572815533980584
pc1,3,selective_distill,logreg,1.0,,0.12244897959183673,0.8905472636815921,0.9029126213592233
pc1,3,confidence_drop,logreg,2.0,,0.16326530612244897,0.8308457711442786,0.8252427184466019
pc1,3,fixed_anchor,logreg,2.0,,0.05102040816326531,0.6666666666666666,0.39805825242718446
pc1,3,selective_distill,logreg,2.0,,0.10204081632653061,0.9054726368159204,0.912621359223301
pc1,3,confidence_drop,logreg,4.0,,0.16326530612244897,0.8308457711442786,0.8252427184466019
pc1,3,fixed_anchor,logreg,4.0,,0.04081632653061224,0.6567164179104478,0.36893203883495146
pc1,3,selective_distill,logreg,4.0,,0.10204081632653061,0.9104477611940298,0.9223300970873787
pc1,3,confidence_drop,logreg,8.0,,0.16326530612244897,0.8258706467661692,0.8155339805825242
pc1,3,fixed_anchor,logreg,8.0,,0.061224489795918366,0.6417910447761194,0.3592233009708738
pc1,3,selective_distill,logreg,8.0,,0.10204081632653061,0.9154228855721394,0.9320388349514563
pc1,3,projected_gd,logreg,,0.0,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.0,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,3,projected_gd,logreg,,0.005,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.005,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,3,projected_gd,logreg,,0.01,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.01,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,3,projected_gd,logreg,,0.015,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.015,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,3,projected_gd,logreg,,0.02,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.02,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,3,projected_gd,logreg,,0.025,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.025,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,3,projected_gd,logreg,,0.03,0.01020408163265306,0.582089552238806,0.1941747572815534
pc1,3,bcwi,logreg,,0.03,0.030612244897959183,0.6517412935323383,0.34951456310679613
pc1,4,baseline,logreg,,,0.0658682634730539,0.8557213930348259,0.47058823529411764
pc1,4,confidence_drop,logreg,0.0,,0.16766467065868262,0.746268656716418,0.3235294117647059
pc1,4,fixed_anchor,logreg,0.0,,0.03592814371257485,0.8905472636815921,0.5294117647058824
pc1,4,selective_distill,logreg,0.0,,0.023952095808383235,0.900497512437811,0.5294117647058824
pc1,4,confidence_drop,logreg,0.5,,0.1497005988023952,0.7661691542288557,0.35294117647058826
pc1,4,fixed_anchor,logreg,0.5,,0.041916167664670656,0.8805970149253731,0.5
pc1,4,selective_distill,logreg,0.5,,0.023952095808383235,0.900497512437811,0.5294117647058824
pc1,4,confidence_drop,logreg,1.0,,0.19161676646706588,0.736318407960199,0.38235294117647056
pc1,4,fixed_anchor,logreg,1.0,,0.03592814371257485,0.8855721393034826,0.5
pc1,4,selective_distill,logreg,1.0,,0.023952095808383235,0.900497512437811,0.5294117647058824
pc1,4,confidence_drop,logreg,2.0,,0.25149700598802394,0.6865671641791045,0.38235294117647056
pc1,4,fixed_anchor,logreg,2.0,,0.03592814371257485,0.8855721393034826,0.5
pc1,4,selective_distill,logreg,2.0,,0.023952095808383235,0.8955223880597015,0.5
pc1,4,confidence_drop,logreg,4.0,,0.2694610778443114,0.6716417910447762,0.38235294117647056
pc1,4,fixed_anchor,logreg,4.0,,0.029940119760479042,0.8855721393034826,0.47058823529411764
pc1,4,selective_distill,logreg,4.0,,0.029940119760479042,0.8905472636815921,0.5
pc1,4,confidence_drop,logreg,8.0,,0.31736526946107785,0.6268656716417911,0.35294117647058826
pc1,4,fixed_anchor,logreg,8.0,,0.029940119760479042,0.8855721393034826,0.47058823529411764
pc1,4,selective_distill,logreg,8.0,,0.029940119760479042,0.8905472636815921,0.5
pc1,4,projected_gd,logreg,,0.0,0.017964071856287425,0.900497512437811,0.5
pc1,4,bcwi,logreg,,0.0,0.03592814371257485,0.8855721393034826,0.5
pc1,4,projected_gd,logreg,,0.005,0.017964071856287425,0.900497512437811,0.5
pc1,4,bcwi,logreg,,0.005,0.03592814371257485,0.8855721393034826,0.5
pc1,4,projected_gd,logreg,,0.01,0.017964071856287425,0.900497512437811,0.5
pc1,4,bcwi,logreg,,0.01,0.03592814371257485,0.8855721393034826,0.5
pc1,4,projected_gd,logreg,,0.015,0.017964071856287425,0.900497512437811,0.5
pc1,4,bcwi,logreg,,0.015,0.03592814371257485,0.8855721393034826,0.5
pc1,4,projected_gd,logreg,,0.02,0.017964071856287425,0.900497512437811,0.5
pc1,4,bcwi,logreg,,0.02,0.03592814371257485,0.8855721393034826,0.5
pc1,4,projected_gd,logreg,,0.025,0.029940119760479042,0.8905472636815921,0.5
pc1,4,bcwi,logreg,,0.025,0.03592814371257485,0.8855721393034826,0.5
pc1,4,projected_gd,logreg,,0.03,0.029940119760479042,0.8905472636815921,0.5
pc1,4,bcwi,logreg,,0.03,0.03592814371257485,0.8855721393034826,0.5
pc1,5,baseline,logreg,,,0.13924050632911392,0.7562189054726368,0.37209302325581395
pc1,5,confidence_drop,logreg,0.0,,0.03164556962025317,0.8606965174129353,0.46511627906976744
pc1,5,fixed_anchor,logreg,0.0,,0.0189873417721519,0.8855721393034826,0.5348837209302325
pc1,5,selective_distill,logreg,0.0,,0.03164556962025317,0.900497512437811,0.6511627906976745
